科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生
520201,(動力)機械工程學系,N 職,M 碩士,189,14,213,24,135,5,80,2,42,2,10,0,0,0,6,0
520201,(動力)機械工程學系,N 修,B 學士,1307,57,1135,38,1083,51,1232,66,0,0,0,0,0,0,333,10
520201,(動力)機械工程學系,N 修,C 學士,0,0,0,0,223,13,183,16,6,0,0,0,0,0,13,0
520201,(動力)機械(工程)科,N 修,2 二專,39,1,33,1,0,0,0,0,0,0,0,0,0,0,10,0
520201,(動力)機械工程學系,P 進,B 學士,0,0,0,0,30,1,33,0,0,0,0,0,0,0,23,0
520202,車輛工程系,D 日,M 碩士,88,3,85,1,19,0,3,0,0,0,0,0,0,0,0,0
520202,車輛工程系,D 日,B 學士,265,5,250,6,243,12,239,3,0,0,0,0,0,0,35,2
520202,車輛工程系,N 職,M 碩士,16,0,13,0,11,0,2,0,0,0,0,0,0,0,0,0
520202,車輛工程系,N 修,B 學士,100,0,92,0,41,1,46,1,0,0,0,0,0,0,6,1
520202,車輛工程系,N 修,C 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520203,車輛科技研究所,D 日,M 碩士,12,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0
520205,航空太空工程學系,D 日,D 博士,11,0,10,1,5,1,6,2,11,2,10,1,10,0,0,0
520205,航空太空工程學系,D 日,M 碩士,110,14,96,21,7,2,1,0,0,0,0,0,0,0,8,1
520205,航空太空工程學系,D 日,B 學士,151,34,168,22,168,24,139,25,0,0,0,0,0,0,43,1
520205,航空太空工程學系,N 職,M 碩士,9,4,8,2,9,0,6,0,2,0,0,0,0,0,0,0
520206,飛機(系統)工程學系,D 日,M 碩士,18,0,18,1,7,0,1,0,0,0,0,0,0,0,0,0
520206,飛機(系統)工程學系,D 日,B 學士,193,24,205,14,200,13,183,17,0,0,0,0,0,0,42,4
520207,航太與系統工程學系,D 日,M 碩士,19,5,15,3,2,0,0,0,0,0,0,0,0,0,0,0
520207,航太與系統工程學系,D 日,B 學士,93,17,93,15,95,8,96,6,0,0,0,0,0,0,12,0
520207,航太與系統工程學系,N 職,M 碩士,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
520208,航空機械系,D 日,M 碩士,16,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0
520208,航空機械系,D 日,B 學士,127,3,130,3,118,1,105,6,0,0,0,0,0,0,11,1
520208,航空機械系,N 職,M 碩士,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
520208,航空機械系,N 修,B 學士,0,0,0,0,17,2,7,0,0,0,0,0,0,0,1,0
520210,機械與航空工程研究所,D 日,D 博士,3,2,2,0,5,2,2,0,1,0,1,0,2,0,1,0
520212,系統工程暨造船學系,D 日,D 博士,1,1,1,1,0,0,0,0,1,0,2,0,1,0,2,0
520212,系統工程暨造船學系,D 日,M 碩士,26,5,22,1,3,1,1,0,0,0,0,0,0,0,0,0
520212,系統工程暨造船學系,D 日,B 學士,52,8,51,9,52,7,48,2,0,0,0,0,0,0,13,0
520214,輪機工程學系,D 日,D 博士,7,1,3,0,2,0,2,0,1,0,1,0,0,0,0,0
520214,輪機工程學系,D 日,M 碩士,27,3,21,3,8,0,0,0,0,0,0,0,0,0,0,0
520214,輪機工程學系,D 日,B 學士,194,19,188,19,190,24,179,15,0,0,0,0,0,0,45,1
520214,輪機工程學系,D 日,C 學士,0,0,0,0,85,1,71,2,0,0,0,0,0,0,3,0
520214,輪機工程科,D 日,2 二專,78,3,72,0,0,0,0,0,0,0,0,0,0,0,5,0
520214,輪機工程科,D 日,5 五專,51,1,49,3,50,1,48,1,42,0,0,0,0,0,16,0
520214,輪機工程學系,N 職,M 碩士,21,2,28,2,7,1,0,0,0,0,0,0,0,0,0,0
520214,輪機工程學系,N 修,B 學士,45,2,42,2,37,3,42,0,0,0,0,0,0,0,21,1
520214,輪機工程科,N 修,2 二專,48,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0
520215,機械設計工程學系,D 日,M 碩士,18,1,25,3,5,1,1,0,0,0,0,0,0,0,0,0
520215,機械設計工程學系,D 日,B 學士,95,16,87,14,85,24,76,18,0,0,0,0,0,0,17,1
520216,模具工程系,D 日,D 博士,1,0,4,0,4,0,4,0,1,0,1,0,2,0,0,0
520216,模具工程系,D 日,M 碩士,59,3,57,1,9,0,0,0,0,0,0,0,0,0,0,0
520216,模具工程系,D 日,B 學士,178,15,178,16,172,17,171,16,0,0,0,0,0,0,25,1
520216,模具工程系,D 日,C 學士,0,0,0,0,7,2,18,0,0,0,0,0,0,0,3,0
520216,模具工程系,N 職,M 碩士,32,2,27,2,27,0,1,1,0,0,0,0,0,0,3,0
520216,模具工程系,N 修,C 學士,0,0,0,0,32,6,26,3,0,0,0,0,0,0,1,0
520217,製造科技研究所,D 日,D 博士,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
520217,製造科技研究所,D 日,M 碩士,61,4,55,3,12,1,3,0,0,0,0,0,0,0,0,0
520217,製造科技研究所,N 職,M 碩士,15,3,17,2,9,2,5,0,0,0,0,0,0,0,0,0
520219,機械與自動化工程學系,D 日,D 博士,4,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0
520219,機械與自動化工程學系,D 日,M 碩士,96,1,82,9,39,2,12,0,0,0,0,0,0,0,0,0
520219,機械與自動化工程學系,D 日,B 學士,468,21,465,25,400,21,472,18,0,0,0,0,0,0,87,0
520219,機械與自動化工程學系,D 日,C 學士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
520219,機械與自動化工程科,D 日,2 二專,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
520219,機械與自動化工程學系,N 職,M 碩士,44,6,20,0,19,1,2,0,0,0,0,0,0,0,13,0
520219,機械與自動化工程學系,N 修,B 學士,95,8,94,2,104,0,123,1,0,0,0,0,0,0,24,0
520219,機械與自動化工程學系,P 進,B 學士,94,2,42,0,38,2,45,2,0,0,0,0,0,0,5,0
520220,機械與電腦(輔助)工程學系,D 日,M 碩士,65,4,49,3,6,0,5,0,0,0,0,0,0,0,0,0
520220,機械與電腦(輔助)工程學系,D 日,B 學士,325,37,346,28,326,35,373,32,0,0,0,0,0,0,89,0
520220,機械與電腦(輔助)工程學系,N 職,M 碩士,27,7,21,7,13,3,5,1,2,0,0,0,0,0,0,0
520220,機械與電腦(輔助)工程學系,N 修,B 學士,51,8,51,6,38,5,46,6,0,0,0,0,0,0,15,0
520221,機電科技學系,D 日,D 博士,15,1,26,2,9,0,17,0,20,0,14,0,11,0,0,0
520221,機電科技學系,D 日,B 學士,0,0,0,0,0,0,39,3,0,0,0,0,0,0,4,0
520222,自動化(及)控制系,D 日,D 博士,4,1,3,1,2,0,0,0,2,0,2,0,2,0,0,0
520222,自動化(及)控制系,D 日,M 碩士,27,5,23,0,3,1,0,0,0,0,0,0,0,0,0,0
520222,自動化(及)控制系,D 日,B 學士,57,2,118,1,86,3,74,1,0,0,0,0,0,0,8,0
520222,自動化(及)控制系,N 職,D 博士,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
520222,自動化(及)控制系,N 職,M 碩士,13,0,11,2,11,0,7,0,0,0,0,0,0,0,0,0
520223,自動化及機電整合研究所,D 日,M 碩士,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
520223,自動化及機電整合研究所,N 職,M 碩士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
520225,自動化科技研究所,D 日,M 碩士,31,2,24,6,12,2,4,0,0,0,0,0,0,0,0,0
520225,自動化科技研究所,N 職,M 碩士,14,0,9,4,7,1,5,1,0,0,0,0,0,0,0,0
520226,(機械與)機電工程學系,D 日,D 博士,18,2,18,2,12,1,9,0,13,1,12,0,11,2,8,1
520226,(機械與)機電工程學系,D 日,M 碩士,209,15,194,21,79,6,15,1,0,0,0,0,0,0,12,1
520226,(機械與)機電工程學系,D 日,B 學士,550,70,554,49,522,70,523,49,0,0,0,0,0,0,98,1
520226,(機械與)機電工程學系,D 日,C 學士,0,0,0,0,7,1,11,0,0,0,0,0,0,0,0,0
520226,機電工程科,D 日,5 五專,19,0,20,0,38,1,26,0,26,0,0,0,0,0,7,0
520226,(機械與)機電工程學系,N 職,M 碩士,15,0,14,2,1,0,9,0,5,0,9,0,0,0,3,0
520226,(機械與)機電工程學系,N 修,B 學士,77,3,84,11,65,4,55,5,0,0,0,0,0,0,16,2
520226,(機械與)機電工程學系,N 修,C 學士,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0
520227,醫療機電工程研究所,D 日,M 碩士,7,4,9,3,6,0,0,0,0,0,0,0,0,0,0,0
520228,系統及船舶機電工程學系,D 日,D 博士,4,0,1,0,2,0,1,0,4,0,5,0,5,0,0,0
520228,系統及船舶機電工程學系,D 日,M 碩士,42,5,38,4,7,0,0,0,0,0,0,0,0,0,0,0
520228,系統及船舶機電工程學系,D 日,B 學士,48,6,43,6,42,4,51,8,0,0,0,0,0,0,7,1
520230,(光)機電整合(工程)研究所,D 日,M 碩士,104,9,107,6,13,1,4,0,0,0,0,0,0,0,0,0
520230,(光)機電整合(工程)研究所,N 職,M 碩士,18,2,13,1,7,1,9,1,0,0,0,0,0,0,0,0
520231,光機電暨材料學系,D 日,M 碩士,8,6,6,1,0,0,0,0,0,0,0,0,0,0,9,0
520231,光機電暨材料學系,D 日,B 學士,41,2,33,6,26,3,19,3,0,0,0,0,0,0,14,1
520232,機電光(系統)(工程)研究所,D 日,M 碩士,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0
520234,應用力學研究所,D 日,D 博士,1,1,2,2,7,0,4,0,9,1,7,0,5,1,0,0
520234,應用力學研究所,D 日,M 碩士,70,7,64,6,15,7,3,0,0,0,0,0,0,0,0,0
520237,精密(機電)工程研究所,D 日,D 博士,3,0,1,0,2,0,3,0,0,0,3,0,0,0,0,0
520237,精密(機電)工程研究所,D 日,M 碩士,22,2,21,2,3,0,1,0,0,0,0,0,0,0,0,0
520237,精密(機電)工程研究所,N 職,M 碩士,4,0,10,0,8,1,6,0,2,0,0,0,0,0,0,0
520238,機電系統工程研究所,D 日,M 碩士,13,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
520238,機電系統工程研究所,N 職,M 碩士,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520239,生物(產業)機電工程學系,D 日,D 博士,5,1,9,0,6,1,5,3,9,1,7,1,5,0,0,0
520239,生物(產業)機電工程學系,D 日,M 碩士,92,20,85,10,32,3,7,0,0,0,0,0,0,0,0,0
520239,生物(產業)機電工程學系,D 日,B 學士,217,37,204,35,193,37,192,37,0,0,0,0,0,0,33,2
520239,生物(產業)機電工程學系,N 修,B 學士,51,3,50,2,50,1,41,3,0,0,0,0,0,0,12,0
520239,生物(產業)機電工程學系,P 進,B 學士,46,5,38,5,32,4,29,7,0,0,0,0,0,0,12,3
520254,創意工程與精密科技研究所,N 職,M 碩士,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
520255,機械與能源工程學系,D 日,B 學士,47,2,44,4,35,3,36,2,0,0,0,0,0,0,0,0
520262,創意產品科技應用系,D 日,B 學士,0,0,16,1,40,0,35,0,0,0,0,0,0,0,12,0
520262,創意產品科技應用系,D 日,C 學士,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
520262,創意產品科技應用科,D 日,5 五專,7,1,10,0,14,2,19,0,10,4,0,0,0,0,0,0
520263,造船及海洋工程系,D 日,M 碩士,10,2,7,2,4,2,3,2,0,0,0,0,0,0,0,0
520263,造船及海洋工程系,D 日,B 學士,104,17,110,8,101,11,98,7,0,0,0,0,0,0,25,1
520263,造船及海洋工程系,N 修,B 學士,33,10,64,10,27,9,31,10,0,0,0,0,0,0,10,1
520264,扣件產業技術整合學位學程,D 日,M 碩士,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
520264,扣件產業技術整合學位學程,N 職,M 碩士,9,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0
520265,精密系統設計學位學程,D 日,B 學士,38,11,40,10,0,0,0,0,0,0,0,0,0,0,0,0
520266,工具機產業學位學程,D 日,M 碩士,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
520288,機械類產業研發專班,D 日,M 碩士,47,3,38,6,8,4,2,0,0,0,0,0,0,0,0,0
520288,機械類產業研發專班,N 職,M 碩士,0,0,22,2,5,0,7,0,0,0,0,0,0,0,0,0
520301,土木工程學系,D 日,D 博士,67,13,56,8,78,9,70,15,58,9,53,8,55,7,19,3
520301,土木工程學系,D 日,M 碩士,651,187,625,162,142,28,56,6,0,0,0,0,0,0,24,8
520301,土木工程學系,D 日,B 學士,1442,358,1402,316,1445,290,1296,331,0,0,0,0,0,0,276,32
520301,土木工程學系,D 日,C 學士,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0
520301,土木工程學系,N 職,M 碩士,194,49,156,33,66,6,22,2,17,2,4,0,0,0,5,0
520301,土木工程學系,N 修,B 學士,59,9,65,7,68,18,54,13,0,0,0,0,0,0,12,1
520301,土木工程學系,N 修,C 學士,0,0,0,0,77,24,58,20,6,1,0,0,0,0,2,0
520301,土木工程學系,P 進,B 學士,32,8,26,11,27,2,18,9,0,0,0,0,0,0,13,2
520303,土木與水資源工程學系,D 日,M 碩士,10,0,8,0,7,1,0,0,0,0,0,0,0,0,0,0
520303,土木與水資源工程學系,D 日,B 學士,43,12,46,10,69,19,70,14,0,0,0,0,0,0,10,0
520303,土木與水資源工程學系,N 職,M 碩士,16,3,17,0,11,1,4,2,0,0,0,0,0,0,3,1
520303,土木與水資源工程學系,P 進,B 學士,47,7,24,7,22,9,21,10,0,0,0,0,0,0,8,1
520304,土木及水利工程研究所,D 日,D 博士,6,2,8,3,13,0,7,3,4,1,8,3,3,3,2,0
520305,土木與生態工程學系,D 日,M 碩士,11,2,8,3,4,0,4,1,0,0,0,0,0,0,0,0
520305,土木與生態工程學系,D 日,B 學士,64,20,71,17,57,21,58,12,0,0,0,0,0,0,22,2
520306,土木與環境工程學系,D 日,M 碩士,5,4,11,0,4,2,1,0,0,0,0,0,0,0,0,0
520306,土木與環境工程學系,D 日,B 學士,41,12,50,4,40,10,39,13,0,0,0,0,0,0,7,3
520307,土木與防災(技術)研究所,D 日,M 碩士,7,2,9,0,7,0,1,0,0,0,0,0,0,0,0,0
520310,土木(與)防災工程學系,D 日,M 碩士,5,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0
520310,土木(與)防災工程學系,D 日,B 學士,37,10,49,6,42,8,42,8,0,0,0,0,0,0,9,1
520310,土木(與)防災工程學系,P 進,B 學士,46,3,35,11,18,13,24,3,0,0,0,0,0,0,16,4
520311,營建工程學系,D 日,D 博士,14,1,9,3,16,2,10,1,9,1,3,0,8,0,3,0
520311,營建工程學系,D 日,M 碩士,130,48,110,33,33,6,7,1,0,0,0,0,0,0,9,0
520311,營建工程學系,D 日,B 學士,294,111,276,105,289,101,259,109,0,0,0,0,0,0,42,13
520311,營建工程學系,D 日,C 學士,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0
520311,營建工程學系,N 職,M 碩士,47,10,35,11,21,9,22,4,3,1,0,0,0,0,13,4
520311,營建工程學系,N 修,B 學士,14,2,14,2,24,4,16,3,0,0,0,0,0,0,3,1
520311,營建工程學系,N 修,C 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520312,營建科技學系,D 日,M 碩士,7,2,5,1,4,0,2,0,0,0,0,0,0,0,0,0
520312,營建科技學系,D 日,B 學士,82,19,92,27,74,25,89,20,0,0,0,0,0,0,30,7
520312,營建科技學系,D 日,C 學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
520312,營建科技科,D 日,5 五專,46,11,67,18,61,27,56,15,68,15,0,0,0,0,4,1
520312,營建科技學系,N 修,B 學士,45,9,33,7,0,0,38,8,0,0,0,0,0,0,17,5
520312,營建科技學系,N 修,C 學士,0,0,0,0,33,4,28,3,0,0,0,0,0,0,4,1
520315,生物環境(系統)工程學系,D 日,D 博士,6,2,5,3,6,1,8,2,5,5,4,0,1,1,0,0
520315,生物環境(系統)工程學系,D 日,M 碩士,31,18,36,9,11,8,0,0,0,0,0,0,0,0,0,0
520315,生物環境(系統)工程學系,D 日,B 學士,67,36,69,33,78,30,66,24,0,0,0,0,0,0,17,7
520322,土木工程與環境資源管理系,D 日,M 碩士,23,5,15,4,2,1,0,0,0,0,0,0,0,0,2,2
520322,土木工程與環境資源管理系,D 日,B 學士,97,14,85,17,93,13,96,27,0,0,0,0,0,0,20,2
520322,土木工程與環境資源管理系,N 職,M 碩士,7,4,6,4,3,1,1,1,0,0,0,0,0,0,2,0
520322,土木工程與環境資源管理系,N 修,B 學士,74,8,58,16,53,10,62,10,0,0,0,0,0,0,9,1
520322,土木工程與環境資源管理系,N 修,C 學士,0,0,0,0,40,11,35,14,0,0,0,0,0,0,1,1
520322,土木工程與環境資源管理科,N 修,2 二專,9,6,15,5,0,0,0,0,0,0,0,0,0,0,1,1
520323,土木與防災設計系,D 日,M 碩士,8,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
520323,土木與防災設計系,D 日,B 學士,44,9,38,19,44,12,35,11,0,0,0,0,0,0,7,0
520323,土木與防災設計系,D 日,C 學士,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
520323,土木與防災設計系,N 修,B 學士,17,9,23,11,21,6,11,5,0,0,0,0,0,0,4,1
520325,土木與工程管理學系,D 日,M 碩士,9,1,8,1,6,1,3,1,0,0,0,0,0,0,0,0
520325,土木與工程管理學系,D 日,B 學士,32,8,34,11,33,8,32,8,0,0,0,0,0,0,9,1
520326,土壤與水工程學位學程,D 日,M 碩士,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
520327,土木與空間資訊系,D 日,M 碩士,9,2,4,1,2,1,1,0,0,0,0,0,0,0,0,0
520327,土木與空間資訊系,D 日,B 學士,79,25,78,24,72,24,79,23,0,0,0,0,0,0,11,0
520327,土木與空間資訊系,N 修,B 學士,34,7,30,2,29,5,27,5,0,0,0,0,0,0,10,0
520328,營建與空間設計系,D 日,M 碩士,18,3,18,2,3,0,3,1,0,0,0,0,0,0,0,0
520328,營建與空間設計系,D 日,B 學士,54,26,48,29,51,18,46,19,0,0,0,0,0,0,17,2
520328,營建與空間設計系,N 職,M 碩士,15,2,21,0,0,0,0,0,0,0,0,0,0,0,6,0
520328,營建與空間設計系,N 修,B 學士,18,7,7,5,13,4,9,1,0,0,0,0,0,0,1,0
520329,環境資源與防災學位學程,N 修,B 學士,28,13,22,9,0,0,0,0,0,0,0,0,0,0,0,0
520388,土木工程類產業研發專班,D 日,M 碩士,10,2,7,2,3,0,1,0,0,0,0,0,0,0,0,0
520401,化學工程學系,D 日,D 博士,54,24,44,15,52,12,73,10,44,8,26,9,16,0,5,0
520401,化學工程學系,D 日,M 碩士,448,203,451,174,54,13,4,0,0,0,0,0,0,0,0,0
520401,化學工程學系,D 日,B 學士,805,332,843,303,851,323,843,346,0,0,0,0,0,0,199,32
520401,化學工程學系,D 日,C 學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
520401,化學工程學系,N 職,M 碩士,7,5,21,4,17,4,10,0,2,0,2,1,0,0,0,0
520401,化學工程學系,N 修,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520401,化學工程學系,P 進,B 學士,31,11,28,8,19,13,14,17,0,0,0,0,0,0,8,1
520402,化學工程與生物科技學系,D 日,D 博士,3,0,1,0,1,0,2,0,3,0,1,0,0,0,0,0
520402,化學工程與生物科技學系,D 日,M 碩士,55,23,52,23,6,0,1,0,0,0,0,0,0,0,0,0
520402,化學工程與生物科技學系,D 日,B 學士,82,35,97,33,99,36,86,37,0,0,0,0,0,0,1,0
520402,化學工程與生物科技學系,D 日,C 學士,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
520402,化學工程與生物科技學系,N 職,M 碩士,10,2,7,6,5,0,2,0,0,0,0,0,0,0,0,0
520402,化學工程與生物科技學系,N 修,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520402,化學工程與生物科技學系,N 修,C 學士,0,0,0,0,12,5,30,6,3,0,0,0,0,0,0,0
520403,化(學)工(程)與材料工程學系,D 日,D 博士,15,2,13,2,15,4,12,3,3,0,2,1,6,0,2,0
520403,化(學)工(程)與材料工程學系,D 日,M 碩士,276,93,252,68,58,12,5,0,0,0,0,0,0,0,1,1
520403,化(學)工(程)與材料工程學系,D 日,B 學士,915,303,926,286,938,270,784,306,0,0,0,0,0,0,223,18
520403,化(學)工(程)與材料工程學系,D 日,C 學士,0,0,0,0,1,0,3,5,0,0,0,0,0,0,5,0
520403,化(學)工(程)與材料工程學系,N 職,M 碩士,32,8,29,10,17,5,8,0,0,0,1,0,0,0,6,0
520403,化(學)工(程)與材料工程學系,N 修,B 學士,154,12,94,12,62,18,56,15,0,0,0,0,0,0,31,4
520403,化(學)工(程)與材料工程學系,N 修,C 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520404,化學工程與材料科(技)學系,D 日,D 博士,2,1,4,1,5,0,2,4,2,0,2,0,1,0,0,0
520404,化學工程與材料科(技)學系,D 日,M 碩士,43,12,40,17,7,2,2,1,0,0,0,0,0,0,0,0
520404,化學工程與材料科(技)學系,D 日,B 學士,184,52,178,55,188,47,160,52,0,0,0,0,0,0,32,6
520404,化學工程與材料科(技)學系,N 職,M 碩士,16,7,13,5,12,1,9,2,7,0,7,0,0,0,0,0
520404,化學工程與材料科(技)學系,N 修,B 學士,0,0,0,0,10,3,14,1,0,0,0,0,0,0,7,0
520407,高分子科學與工程學研究所,D 日,D 博士,5,0,10,1,6,1,6,4,7,0,3,2,3,0,0,0
520407,高分子科學與工程學研究所,D 日,M 碩士,18,10,20,10,3,0,0,0,0,0,0,0,0,0,0,0
520408,分子科學(與工程)學系,D 日,D 博士,4,2,3,1,5,2,7,0,0,1,1,0,0,3,0,0
520408,分子科學(與工程)學系,D 日,M 碩士,42,11,42,8,6,0,0,0,0,0,0,0,0,0,0,0
520408,分子科學(與工程)學系,D 日,B 學士,27,16,39,11,30,12,34,16,0,0,0,0,0,0,0,0
520408,分子科學(與工程)學系,N 職,M 碩士,7,8,7,11,2,0,3,0,0,0,0,0,0,0,0,0
520411,生化與生醫工程研究所,D 日,M 碩士,12,3,10,6,1,0,0,0,0,0,0,0,0,0,0,0
520416,化工與生化工程系,D 日,M 碩士,2,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0
520416,化工與生化工程系,D 日,B 學士,0,0,0,0,0,0,23,11,0,0,0,0,0,0,5,0
520417,造紙科技暨包裝設計學位學程,D 日,B 學士,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520501,材料工程學系,D 日,D 博士,3,0,1,0,0,2,4,1,2,0,0,0,3,0,0,0
520501,材料工程學系,D 日,M 碩士,73,19,70,12,19,0,1,0,0,0,0,0,0,0,0,0
520501,材料工程學系,D 日,B 學士,205,31,195,38,175,50,146,44,0,0,0,0,0,0,20,2
520501,材料工程學系,N 職,M 碩士,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
520501,材料工程學系,N 修,B 學士,36,3,24,3,26,0,26,3,0,0,0,0,0,0,2,0
520502,材料科學(與)(工程)學系,D 日,D 博士,131,17,103,14,104,15,111,17,91,19,71,7,71,6,7,1
520502,材料科學(與)(工程)學系,D 日,M 碩士,544,142,482,148,114,31,12,3,0,0,0,0,0,0,0,0
520502,材料科學(與)(工程)學系,D 日,B 學士,721,209,735,184,786,205,776,175,0,0,0,0,0,0,136,7
520502,材料科學(與)(工程)學系,N 職,M 碩士,30,7,33,3,28,5,20,4,12,1,0,0,0,0,1,0
520502,材料科學(與)(工程)學系,N 修,B 學士,0,0,0,0,0,0,16,4,0,0,0,0,0,0,3,0
520503,材料科技研究所,D 日,M 碩士,15,2,14,1,4,0,0,0,0,0,0,0,0,0,0,0
520504,材料與製造工程研究所,N 職,M 碩士,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
520507,材料及資源工程系,D 日,B 學士,69,15,98,22,88,19,98,20,0,0,0,0,0,0,1,0
520509,(應用)材料及光電(工程)(科學)學系,D 日,D 博士,5,1,13,1,7,1,7,1,3,0,1,1,0,0,0,0
520509,(應用)材料及光電(工程)(科學)學系,D 日,M 碩士,49,14,47,13,5,0,0,0,0,0,0,0,0,0,0,0
520509,(應用)材料及光電(工程)(科學)學系,D 日,B 學士,80,19,74,20,72,10,76,19,0,0,0,0,0,0,9,1
520511,奈米科學研究所,D 日,M 碩士,11,3,8,3,2,0,0,0,0,0,0,0,0,0,0,0
520513,資源工程學系,D 日,D 博士,11,0,2,4,13,1,6,2,5,2,5,3,7,1,0,0
520513,資源工程學系,D 日,M 碩士,53,17,53,18,18,6,4,0,0,0,0,0,0,0,0,0
520513,資源工程學系,D 日,B 學士,44,16,41,19,25,21,28,14,0,0,0,0,0,0,7,3
520513,資源工程學系,N 職,M 碩士,5,0,6,2,3,1,1,0,0,0,0,0,0,0,0,0
520514,奈米科技(暨)(微系統工程)研究所,D 日,M 碩士,8,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0
520515,材料與化學工程研究所,D 日,D 博士,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
520518,奈米工程與微系統研究所,D 日,D 博士,7,2,9,1,4,1,11,0,4,2,1,0,8,1,0,0
520518,奈米工程與微系統研究所,D 日,M 碩士,16,8,19,9,4,0,0,0,0,0,0,0,0,0,0,0
520519,材料製造科技學位學程,D 日,B 學士,32,1,27,1,37,6,41,2,0,0,0,0,0,0,8,0
520520,奈米科學及工程學位學程,D 日,B 學士,19,5,18,7,16,4,12,6,0,0,0,0,0,0,5,0
520521,材料應用科技研究所,D 日,M 碩士,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
520521,材料應用科技研究所,N 職,M 碩士,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
520523,先進薄膜製程學位學程,D 日,B 學士,0,0,29,8,30,3,21,10,0,0,0,0,0,0,7,1
520524,尖端材料國際學位學程,D 日,M 碩士,3,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0
520527,應用材料科學學位學程,D 日,M 碩士,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
520588,材料類產業研發專班,D 日,M 碩士,0,0,7,5,0,0,0,0,0,0,0,0,0,0,4,2
520601,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,D 博士,31,10,27,8,25,6,17,6,24,4,13,4,18,5,15,0
520601,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,M 碩士,314,184,279,176,48,21,19,4,0,0,0,0,0,0,15,7
520601,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,B 學士,1090,422,1055,465,1252,451,1203,438,0,0,0,0,0,0,196,44
520601,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,C 學士,0,0,0,0,14,12,11,12,0,0,0,0,0,0,1,2
520601,工業工程(與)(管理)科,D 日,5 五專,16,4,21,4,20,7,23,6,12,10,0,0,0,0,0,0
520601,工業工程(與)(科技)(系統)(工程)(管理)學系,N 職,M 碩士,247,96,185,91,47,27,39,11,12,5,9,2,0,0,15,11
520601,工業工程(與)(科技)(系統)(工程)(管理)學系,N 修,B 學士,260,84,193,67,297,86,268,109,0,0,0,0,0,0,92,21
520601,工業工程(與)(科技)(系統)(工程)(管理)學系,N 修,C 學士,0,0,0,0,186,80,167,68,1,2,0,0,0,0,13,5
